Unnamed:_0,Rank,NOC,Gold,Silver,Bronze,Total,Year,Host,Number_of_people,Basketball,Judo,Football,Tug-Of-War,Athletics,Swimming,Badminton,Sailing,Gymnastics,Art_Competitions,Handball,Weightlifting,Wrestling,Water_Polo,Hockey,Rowing,Fencing,Equestrianism,Shooting,Boxing,Taekwondo,Cycling,Diving,Canoeing,Tennis,Modern_Pentathlon,Golf,Softball,Archery,Volleyball,Synchronized_Swimming,Table_Tennis,Baseball,Rhythmic_Gymnastics,Rugby_Sevens,Trampolining,Beach_Volleyball,Triathlon,Rugby,Lacrosse,Polo,Cricket,Ice_Hockey,Racquets,Motorboating,Croquet,Figure_Skating,Jeu_De_Paume,Roque,Basque_Pelota,Alpinism,Aeronautics,Cycling_Road,Artistic_Gymnastics,Karate,Baseball/Softball,Trampoline_Gymnastics,Marathon_Swimming,Canoe_Slalom,Surfing,Canoe_Sprint,Cycling_BMX_Racing,Equestrian,Artistic_Swimming,Cycling_Track,Skateboarding,Cycling_Mountain_Bike,3x3_Basketball,Cycling_BMX_Freestyle,Sport_Climbing,"Marathon_Swimming,_Swimming",Breaking,"Cycling_Road,_Cycling_Track","Cycling_Road,_Cycling_Mountain_Bike","Cycling_Road,_Triathlon","3x3_Basketball,_Basketball"
730,34,Lithuania,1,0,1,2,1992,0,47,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,37,Switzerland,1,0,0,1,1992,0,102,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,38,Jamaica,0,3,1,4,1992,0,36,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,38,Nigeria,0,3,1,4,1992,0,54,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,40,Latvia,0,2,1,3,1992,0,34,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,41,Austria,0,2,0,2,1992,0,102,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,41,Namibia,0,2,0,2,1992,0,6,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,41,South_Africa,0,2,0,2,1992,0,93,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,44,Belgium,0,1,2,3,1992,0,68,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,44,Croatia,0,1,2,3,1992,0,39,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,44,Independent_Olympic_Participants,0,1,2,3,1992,0,39,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,44,Iran,0,1,2,3,1992,0,36,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,48,Israel,0,1,1,2,1992,0,30,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,49,Chinese_Taipei,0,1,0,1,1992,0,31,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,49,Mexico,0,1,0,1,1992,0,102,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,49,Peru,0,1,0,1,1992,0,16,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,52,Mongolia,0,0,2,2,1992,0,33,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,52,Slovenia,0,0,2,2,1992,0,35,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,54,Argentina,0,0,1,1,1992,0,84,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,54,Bahamas,0,0,1,1,1992,0,14,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,54,Colombia,0,0,1,1,1992,0,49,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,54,Ghana,0,0,1,1,1992,0,34,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,54,Malaysia,0,0,1,1,1992,0,22,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,54,Pakistan,0,0,1,1,1992,0,27,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,54,Philippines,0,0,1,1,1992,0,26,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,54,Puerto_Rico,0,0,1,1,1992,0,69,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,54,Qatar,0,0,1,1,1992,0,28,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,54,Suriname,0,0,1,1,1992,0,6,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,54,Thailand,0,0,1,1,1992,0,46,2,14,1,0,43,31,4,10,14,0,2,10,20,1,2,14,8,6,13,12,0,10,4,16,4,2,0,0,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1,United_States,44,32,25,101,1996,1,635,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,2,Russia,26,21,16,63,1996,0,389,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,3,Germany,20,18,27,65,1996,0,459,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,4,China,16,22,12,50,1996,0,277,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,5,France,15,7,15,37,1996,0,293,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,6,Italy,13,10,12,35,1996,0,340,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,7,Australia,9,9,23,41,1996,0,412,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,8,Cuba,9,8,8,25,1996,0,164,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,9,Ukraine,9,2,12,23,1996,0,231,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,10,South_Korea,7,15,5,27,1996,0,288,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,11,Poland,7,5,5,17,1996,0,161,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,12,Hungary,7,4,10,21,1996,0,212,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,13,Spain,5,6,6,17,1996,0,280,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,14,Romania,4,7,9,20,1996,0,165,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,15,Netherlands,4,5,10,19,1996,0,237,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,16,Greece,4,4,0,8,1996,0,121,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,17,Czech_Republic,4,3,4,11,1996,0,111,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,18,Switzerland,4,3,0,7,1996,0,115,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,19,Denmark,4,1,1,6,1996,0,112,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,19,Turkey,4,1,1,6,1996,0,53,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,21,Canada,3,11,8,22,1996,0,298,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,22,Bulgaria,3,7,5,15,1996,0,108,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,23,Japan,3,6,5,14,1996,0,296,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,24,Kazakhstan,3,4,4,11,1996,0,96,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,25,Brazil,3,3,9,15,1996,0,212,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,26,New_Zealand,3,2,1,6,1996,0,95,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,27,South_Africa,3,1,1,5,1996,0,84,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,28,Ireland,3,0,1,4,1996,0,78,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,29,Sweden,2,4,2,8,1996,0,174,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,30,Norway,2,2,3,7,1996,0,97,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,31,Belgium,2,2,2,6,1996,0,61,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,32,Nigeria,2,1,3,6,1996,0,65,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,33,North_Korea,2,1,2,5,1996,0,23,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,34,Algeria,2,0,1,3,1996,0,45,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,34,Ethiopia,2,0,1,3,1996,0,18,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,36,Great_Britain,1,8,6,15,1996,0,298,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,37,Belarus,1,6,8,15,1996,0,157,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,38,Kenya,1,4,3,8,1996,0,52,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,39,Jamaica,1,3,2,6,1996,0,46,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,40,Finland,1,2,1,4,1996,0,76,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,41,FR_Yugoslavia,1,1,2,4,1996,0,76,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,41,Indonesia,1,1,2,4,1996,0,28,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,43,Iran,1,1,1,3,1996,0,18,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,43,Slovakia,1,1,1,3,1996,0,67,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,45,Armenia,1,1,0,2,1996,0,32,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,45,Croatia,1,1,0,2,1996,0,84,2,14,2,0,44,32,5,10,14,0,2,10,20,1,2,14,10,6,15,12,0,14,4,16,4,1,0,1,4,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
